0.000000, 0.000000, 0.000000, -3.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 6.000000
0.000000, 0.000000, 0.000000, 6.000000
0.000000, 0.000000, 0.000000, 6.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 6.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 6.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 6.000000
0.000000, 0.000000, 0.000000, 3.000000
0.000000, 0.000000, 0.000000, 3.000000
-0.000000, 0.031000, -0.286000, 27.500000
-0.000000, 0.051000, -0.401000, 12.000000
-0.000000, 0.032000, -0.229000, 0.000000
-0.000000, 0.032000, -0.229000, 3.000000
-0.000000, 0.032000, -0.229000, 3.000000
-0.000000, 0.032000, -0.229000, 3.000000
-0.000000, 0.032000, -0.229000, 3.000000
-0.000000, 0.019000, -0.172000, 0.000000
-0.000000, -0.000000, -0.000000, 3.000000
-0.000000, 0.020000, -0.115000, 3.000000
0.000000, -0.022000, -0.000000, -187.500000
0.000000, -0.129000, 0.057000, 18.500000
0.000000, -0.109000, -0.057000, 6.000000
0.000000, -0.102000, -0.057000, 9.000000
0.000000, -0.108000, -0.000000, 6.000000
0.000000, -0.108000, -0.000000, 3.000000
0.000000, -0.108000, -0.000000, 3.000000
0.000000, -0.108000, -0.000000, 0.000000
0.000000, -0.108000, -0.000000, 3.000000
0.000000, -0.108000, -0.000000, 3.000000
0.000000, -0.108000, -0.000000, 3.000000
0.000000, -0.108000, -0.000000, 3.000000
0.000000, -0.108000, -0.000000, 3.000000
0.000000, -0.151000, -0.000000, -936.500000
0.000000, -0.267000, -0.057000, -1019.500000
0.000000, -0.425000, -0.000000, -1469.000000
0.001000, -0.709000, -0.229000, -2051.000000
0.005000, -1.154000, -0.974000, -2242.000000
0.018000, -1.764000, -1.318000, -2304.000000
0.027000, -2.768000, 0.630000, -2199.000000
-0.002000, -3.680000, 2.922000, -2338.000000
-0.074000, -4.671000, 5.500000, -2162.000000
-0.217000, -5.797000, 9.110000, -2313.000000
-0.425000, -6.841000, 13.522000, -2377.500000
-0.886000, -8.331000, 21.028000, -2368.500000
-1.411000, -9.490000, 28.018000, -2208.500000
-2.049000, -10.535000, 34.893000, -2245.000000
-2.743000, -11.421000, 41.253000, -2202.500000
-3.534000, -12.223000, 47.957000, -2211.500000
-4.483000, -12.979000, 55.061000, -2192.500000
-5.444000, -13.571000, 61.650000, -2282.000000
-6.679000, -14.162000, 66.750000, -2328.500000
-7.915000, -14.666000, 68.354000, -2152.500000
-8.944000, -15.073000, 68.468000, -2239.500000
-10.050000, -15.509000, 68.411000, -2362.500000
-11.049000, -15.906000, 68.239000, -2242.500000
-12.065000, -16.311000, 68.297000, -2162.500000
-13.083000, -16.717000, 68.182000, -2224.000000
-14.118000, -17.134000, 67.781000, -2196.000000
-15.308000, -17.643000, 65.260000, -2208.500000
-16.096000, -18.043000, 60.562000, -2150.000000
-16.988000, -18.625000, 53.170000, -2267.000000
-17.652000, -19.170000, 48.243000, -2180.500000
-18.242000, -19.732000, 45.092000, -1515.000000
-18.592000, -20.084000, 44.691000, -262.000000
-18.778000, -20.271000, 44.863000, -182.000000
-18.823000, -20.316000, 44.920000, 40.000000
-18.814000, -20.307000, 44.805000, 3.000000
-18.801000, -20.294000, 44.633000, 3.000000
-18.814000, -20.307000, 44.805000, 3.000000
-18.805000, -20.298000, 44.691000, 0.000000
-18.805000, -20.298000, 44.691000, 3.000000
-18.805000, -20.298000, 44.691000, 0.000000
-18.810000, -20.303000, 44.748000, 0.000000
-18.810000, -20.303000, 44.748000, 3.000000
-18.810000, -20.303000, 44.748000, -3.000000
-18.810000, -20.303000, 44.748000, 0.000000
-18.810000, -20.303000, 44.748000, 0.000000
-18.810000, -20.303000, 44.748000, 0.000000
-18.794000, -20.288000, 44.748000, -37.000000
-18.746000, -20.239000, 45.436000, -67.500000
-18.723000, -20.217000, 48.186000, -12.000000
-18.689000, -20.190000, 52.999000, 3.000000
-18.697000, -20.195000, 60.676000, -46.000000
-18.695000, -20.192000, 70.417000, -80.000000
-18.749000, -20.205000, 80.558000, -21.500000
-18.698000, -20.200000, 92.304000, -52.500000
-18.703000, -20.194000, 107.200000, -40.000000
-18.813000, -20.141000, 124.103000, -70.500000
-18.958000, -20.003000, 142.380000, -49.000000
-19.091000, -19.699000, 167.819000, -43.000000
-19.100000, -19.160000, 187.300000, -15.500000
-18.930000, -18.539000, 202.655000, -453.000000
-18.699000, -18.113000, 213.312000, -151.000000
-18.401000, -17.712000, 219.672000, -305.000000
-18.207000, -17.489000, 222.250000, -151.000000
-18.178000, -17.457000, 222.250000, 283.500000
-18.279000, -17.568000, 222.193000, 1130.500000
-18.463000, -17.771000, 222.193000, 1583.000000
-18.729000, -18.065000, 222.193000, 2069.500000
-19.132000, -18.509000, 222.365000, 2125.000000
-19.640000, -19.063000, 222.537000, 2239.500000
-20.186000, -19.658000, 222.594000, 2378.000000
-20.816000, -20.354000, 221.448000, 2344.000000
-21.522000, -21.182000, 219.386000, 2467.500000
-22.188000, -22.032000, 216.750000, 2519.500000
-22.865000, -22.986000, 213.942000, 2676.500000
-23.523000, -24.016000, 211.250000, 2646.000000
-24.155000, -25.109000, 208.786000, 2664.000000
-24.859000, -26.482000, 205.463000, 2661.500000
-25.378000, -27.638000, 202.884000, 2655.000000
-25.849000, -28.820000, 200.593000, 2676.500000
-26.269000, -30.008000, 198.415000, 2704.500000
-26.645000, -31.216000, 196.123000, 2707.500000
-26.975000, -32.455000, 193.602000, 2661.500000
-27.277000, -33.858000, 190.680000, 2710.500000
-27.485000, -35.122000, 188.045000, 2695.000000
-27.633000, -36.356000, 185.753000, 2645.500000
-27.734000, -37.603000, 183.461000, 2639.500000
-27.789000, -39.248000, 180.310000, 2658.000000
-27.769000, -40.525000, 177.846000, 2707.500000
-27.659000, -42.109000, 174.179000, 2701.000000
-27.493000, -43.404000, 171.314000, 2651.500000
-27.241000, -44.788000, 168.049000, 2701.000000
-26.945000, -46.029000, 165.069000, 2692.000000
-26.584000, -47.254000, 162.204000, 2691.500000
-26.121000, -48.571000, 159.168000, 2655.000000
-25.612000, -49.818000, 156.589000, 2664.000000
-25.096000, -50.949000, 154.298000, 1090.500000
-24.698000, -51.751000, 153.094000, 869.000000
-24.426000, -52.281000, 152.579000, 499.000000
-24.201000, -52.714000, 152.464000, 209.500000
-24.164000, -52.784000, 152.464000, -24.500000
-24.171000, -52.771000, 152.464000, 6.000000
-24.171000, -52.771000, 152.464000, 3.000000
-24.171000, -52.771000, 152.464000, 6.000000
-24.171000, -52.771000, 152.464000, 6.000000
